27,4.545926,4.214064,3.657343,3.21956,1.99609,1.425155,1.086036,8.60E-01,5.78E-01,4.15E-01,3.57E-01,2.73E-01,2.15E-01,1.73E-01,1.43E-01,1.19E-01,8.12E-02,5.90E-02,3.54E-02,2.37E-02,1.71E-02,1.02E-02,6.76E-03,4.84E-03,3.64E-03,3.21E-03,2.84E-03,2.28E-03,1.88E-03
28,4.342097,3.998437,3.433404,2.997706,1.818599,1.287976,9.78E-01,7.72E-01,5.17E-01,3.70E-01,3.18E-01,2.42E-01,1.90E-01,1.53E-01,1.26E-01,1.05E-01,7.17E-02,5.20E-02,3.12E-02,2.09E-02,1.50E-02,8.92E-03,5.94E-03,4.25E-03,3.19E-03,2.81E-03,2.49E-03,2.00E-03,1.64E-03
29,4.143412,3.789862,3.219748,2.78856,1.657952,1.166408,8.83E-01,6.95E-01,4.64E-01,3.31E-01,2.84E-01,2.16E-01,1.69E-01,1.36E-01,1.12E-01,9.36E-02,6.35E-02,4.61E-02,2.76E-02,1.85E-02,1.33E-02,7.88E-03,5.23E-03,3.74E-03,2.81E-03,2.47E-03,2.19E-03,1.75E-03,1.44E-03
30,3.950248,3.588661,3.01648,2.59195,1.512819,1.058706,7.99E-01,6.28E-01,4.18E-01,2.97E-01,2.55E-01,1.93E-01,1.51E-01,1.22E-01,9.98E-02,8.34E-02,5.66E-02,4.10E-02,2.45E-02,1.64E-02,1.18E-02,6.99E-03,4.63E-03,3.30E-03,2.48E-03,2.18E-03,1.93E-03,1.54E-03,1.27E-03
31,3.762916,3.39507,2.823606,2.40761,1.381905,9.63E-01,7.26E-01,5.70E-01,3.78E-01,2.68E-01,2.30E-01,1.74E-01,1.36E-01,1.09E-01,8.94E-02,7.46E-02,5.06E-02,3.66E-02,2.19E-02,1.46E-02,1.05E-02,6.22E-03,4.12E-03,2.93E-03,2.20E-03,1.93E-03,1.71E-03,1.37E-03,1.12E-03
32,3.581659,3.209252,2.641051,2.235195,1.263968,8.79E-01,6.61E-01,5.19E-01,3.43E-01,2.43E-01,2.08E-01,1.57E-01,1.22E-01,9.81E-02,8.04E-02,6.70E-02,4.54E-02,3.28E-02,1.96E-02,1.31E-02,9.41E-03,5.55E-03,3.67E-03,2.61E-03,1.95E-03,1.72E-03,1.52E-03,1.21E-03,9.94E-04
33,3.406661,3.031297,2.468661,2.074297,1.157829,8.04E-01,6.05E-01,4.74E-01,3.13E-01,2.20E-01,1.88E-01,1.42E-01,1.11E-01,8.86E-02,7.25E-02,6.04E-02,4.09E-02,2.96E-02,1.76E-02,1.18E-02,8.45E-03,4.98E-03,3.29E-03,2.33E-03,1.75E-03,1.53E-03,1.35E-03,1.08E-03,8.85E-04
34,3.238049,2.861235,2.306223,1.924459,1.06238,7.37E-01,5.54E-01,4.34E-01,2.86E-01,2.01E-01,1.71E-01,1.29E-01,1.00E-01,8.02E-02,6.56E-02,5.47E-02,3.69E-02,2.67E-02,1.59E-02,1.06E-02,7.61E-03,4.47E-03,2.95E-03,2.09E-03,1.56E-03,1.37E-03,1.21E-03,9.68E-04,7.91E-04
35,3.075898,2.699036,2.153469,1.785189,9.77E-01,6.78E-01,5.10E-01,3.99E-01,2.62E-01,1.83E-01,1.56E-01,1.17E-01,9.12E-02,7.29E-02,5.95E-02,4.96E-02,3.35E-02,2.42E-02,1.44E-02,9.59E-03,6.87E-03,4.03E-03,2.66E-03,1.88E-03,1.40E-03,1.23E-03,1.09E-03,8.69E-04,7.09E-04
36,2.920234,2.544621,2.01009,1.655969,8.99E-01,6.25E-01,4.70E-01,3.67E-01,2.40E-01,1.68E-01,1.43E-01,1.07E-01,8.32E-02,6.64E-02,5.42E-02,4.51E-02,3.04E-02,2.20E-02,1.31E-02,8.70E-03,6.22E-03,3.65E-03,2.40E-03,1.70E-03,1.27E-03,1.11E-03,9.80E-04,7.82E-04,6.38E-04
37,2.771042,2.397869,1.875741,1.536268,8.30E-01,5.78E-01,4.35E-01,3.39E-01,2.21E-01,1.54E-01,1.31E-01,9.82E-02,7.61E-02,6.07E-02,4.95E-02,4.12E-02,2.77E-02,2.00E-02,1.19E-02,7.91E-03,5.65E-03,3.31E-03,2.17E-03,1.54E-03,1.14E-03,1.00E-03,8.85E-04,7.05E-04,5.76E-04
38,2.628267,2.258618,1.750054,1.425545,7.68E-01,5.36E-01,4.03E-01,3.14E-01,2.04E-01,1.42E-01,1.21E-01,9.01E-02,6.97E-02,5.55E-02,4.53E-02,3.77E-02,2.53E-02,1.83E-02,1.08E-02,7.21E-03,5.14E-03,3.00E-03,1.97E-03,1.39E-03,1.04E-03,9.07E-04,8.01E-04,6.38E-04,5.21E-04
39,2.491821,2.126677,1.63264,1.323263,7.12E-01,4.98E-01,3.75E-01,2.92E-01,1.89E-01,1.31E-01,1.11E-01,8.29E-02,6.41E-02,5.10E-02,4.16E-02,3.45E-02,2.32E-02,1.67E-02,9.92E-03,6.58E-03,4.69E-03,2.74E-03,1.79E-03,1.27E-03,9.41E-04,8.24E-04,7.27E-04,5.79E-04,4.72E-04
40,2.361584,2.001826,1.523099,1.228889,6.62E-01,4.65E-01,3.50E-01,2.72E-01,1.75E-01,1.21E-01,1.03E-01,7.65E-02,5.90E-02,4.69E-02,3.82E-02,3.17E-02,2.13E-02,1.54E-02,9.09E-03,6.03E-03,4.29E-03,2.50E-03,1.64E-03,1.15E-03,8.57E-04,7.50E-04,6.62E-04,5.27E-04,4.29E-04
41,2.237414,1.883825,1.421026,1.141903,6.16E-01,4.34E-01,3.27E-01,2.54E-01,1.63E-01,1.12E-01,9.52E-02,7.07E-02,5.45E-02,4.33E-02,3.52E-02,2.92E-02,1.96E-02,1.41E-02,8.35E-03,5.53E-03,3.94E-03,2.29E-03,1.49E-03,1.05E-03,7.82E-04,6.84E-04,6.04E-04,4.80E-04,3.91E-04
42,2.119146,1.772418,1.326011,1.061801,5.76E-01,4.07E-01,3.06E-01,2.37E-01,1.52E-01,1.04E-01,8.83E-02,6.54E-02,5.04E-02,4.00E-02,3.25E-02,2.70E-02,1.81E-02,1.30E-02,7.69E-03,5.09E-03,3.62E-03,2.10E-03,1.37E-03,9.64E-04,7.15E-04,6.25E-04,5.52E-04,4.39E-04,3.57E-04
43,2.006597,1.667336,1.23765,9.88E-01,5.39E-01,3.82E-01,2.87E-01,2.22E-01,1.42E-01,9.70E-02,8.20E-02,6.07E-02,4.67E-02,3.70E-02,3.01E-02,2.50E-02,1.67E-02,1.20E-02,7.09E-03,4.69E-03,3.33E-03,1.93E-03,1.26E-03,8.84E-04,6.55E-04,5.73E-04,5.05E-04,4.02E-04,3.27E-04
44,1.899572,1.568301,1.155545,9.20E-01,5.05E-01,3.60E-01,2.70E-01,2.08E-01,1.33E-01,9.04E-02,7.64E-02,5.64E-02,4.34E-02,3.44E-02,2.79E-02,2.32E-02,1.55E-02,1.11E-02,6.55E-03,4.32E-03,3.07E-03,1.78E-03,1.16E-03,8.12E-04,6.02E-04,5.26E-04,4.64E-04,3.69E-04,3.00E-04
45,1.797861,1.475031,1.079306,8.58E-01,4.75E-01,3.39E-01,2.55E-01,1.96E-01,1.24E-01,8.44E-02,7.12E-02,5.26E-02,4.04E-02,3.20E-02,2.59E-02,2.15E-02,1.44E-02,1.03E-02,6.07E-03,4.00E-03,2.83E-03,1.64E-03,1.07E-03,7.48E-04,5.54E-04,4.84E-04,4.27E-04,3.39E-04,2.76E-04
46,1.701252,1.387242,1.008555,8.01E-01,4.48E-01,3.21E-01,2.40E-01,1.85E-01,1.16E-01,7.90E-02,6.65E-02,4.90E-02,3.76E-02,2.98E-02,2.41E-02,2.00E-02,1.34E-02,9.58E-03,5.63E-03,3.70E-03,2.62E-03,1.51E-03,9.83E-04,6.90E-04,5.11E-04,4.46E-04,3.93E-04,3.12E-04,2.54E-04
